module	toolkit	package	header	kind	deprecated	bucket	rule	usage
FoundationClasses	TKMath	Expr	Expr_PolyFunction	class	0	keep		0
FoundationClasses	TKMath	Expr	Expr_Product	class	0	keep		0
FoundationClasses	TKMath	Expr	Expr_RUIterator	class	0	keep		0
FoundationClasses	TKMath	Expr	Expr_RelationIterator	class	0	keep		0
FoundationClasses	TKMath	Expr	Expr_SequenceOfGeneralExpression	alias	0	drop	R1	0
FoundationClasses	TKMath	Expr	Expr_SequenceOfGeneralRelation	alias	0	drop	R1	0
FoundationClasses	TKMath	Expr	Expr_Sign	class	0	keep		0
FoundationClasses	TKMath	Expr	Expr_Sine	class	0	keep		0
FoundationClasses	TKMath	Expr	Expr_SingleRelation	class	0	keep		0
FoundationClasses	TKMath	Expr	Expr_Sinh	class	0	keep		0
FoundationClasses	TKMath	Expr	Expr_Square	class	0	keep		0
FoundationClasses	TKMath	Expr	Expr_SquareRoot	class	0	keep		0
FoundationClasses	TKMath	Expr	Expr_Sum	class	0	keep		0
FoundationClasses	TKMath	Expr	Expr_SystemRelation	class	0	keep		0
FoundationClasses	TKMath	Expr	Expr_Tangent	class	0	keep		0
FoundationClasses	TKMath	Expr	Expr_Tanh	class	0	keep		0
FoundationClasses	TKMath	Expr	Expr_UnaryExpression	class	0	keep		0
FoundationClasses	TKMath	Expr	Expr_UnaryFunction	class	0	keep		0
FoundationClasses	TKMath	Expr	Expr_UnaryMinus	class	0	keep		0
FoundationClasses	TKMath	Expr	Expr_UnknownIterator	class	0	keep		0
FoundationClasses	TKMath	ExprIntrp	ExprIntrp	class	0	keep		0
FoundationClasses	TKMath	ExprIntrp	ExprIntrp_Analysis	class	0	keep		0
FoundationClasses	TKMath	ExprIntrp	ExprIntrp_GenExp	class	0	keep		0
FoundationClasses	TKMath	ExprIntrp	ExprIntrp_GenFct	class	0	keep		0
FoundationClasses	TKMath	ExprIntrp	ExprIntrp_GenRel	class	0	keep		0
FoundationClasses	TKMath	ExprIntrp	ExprIntrp_Generator	class	0	keep		0
FoundationClasses	TKMath	ExprIntrp	ExprIntrp_ListIteratorOfStackOfGeneralExpression	other	0	drop	R1	0
FoundationClasses	TKMath	ExprIntrp	ExprIntrp_ListIteratorOfStackOfGeneralFunction	other	0	drop	R1	0
FoundationClasses	TKMath	ExprIntrp	ExprIntrp_ListIteratorOfStackOfGeneralRelation	other	0	drop	R1	0
FoundationClasses	TKMath	ExprIntrp	ExprIntrp_SequenceOfNamedExpression	alias	0	drop	R1	0
FoundationClasses	TKMath	ExprIntrp	ExprIntrp_SequenceOfNamedFunction	alias	0	drop	R1	0
FoundationClasses	TKMath	ExprIntrp	ExprIntrp_StackOfGeneralExpression	alias	0	drop	R1	0
FoundationClasses	TKMath	ExprIntrp	ExprIntrp_StackOfGeneralFunction	alias	0	drop	R1	0
FoundationClasses	TKMath	ExprIntrp	ExprIntrp_StackOfGeneralRelation	alias	0	drop	R1	0
FoundationClasses	TKMath	ExprIntrp	ExprIntrp_SyntaxError	class	0	keep		0
FoundationClasses	TKMath	ExprIntrp	ExprIntrp_yaccanal	other	0	keep		0
FoundationClasses	TKMath	ExprIntrp	ExprIntrp_yaccintrf	other	0	keep		0
FoundationClasses	TKernel	FSD	FSD_BStream	alias	0	drop	R3	0
FoundationClasses	TKernel	FSD	FSD_Base64	class	0	drop	R3	0
FoundationClasses	TKernel	FSD	FSD_BinaryFile	class	0	drop	R3	0
FoundationClasses	TKernel	FSD	FSD_CmpFile	class	0	drop	R3	0
FoundationClasses	TKernel	FSD	FSD_FStream	alias	0	drop	R3	0
FoundationClasses	TKernel	FSD	FSD_File	class	0	drop	R3	0
FoundationClasses	TKernel	FSD	FSD_FileHeader	class	0	drop	R3	0
FoundationClasses	TKMath	GeomAbs	GeomAbs_BSplKnotDistribution	enum	0	keep		0
FoundationClasses	TKMath	GeomAbs	GeomAbs_CurveType	enum	0	keep		4
FoundationClasses	TKMath	GeomAbs	GeomAbs_IsoType	enum	0	keep		0
FoundationClasses	TKMath	GeomAbs	GeomAbs_JoinType	enum	0	keep		0
FoundationClasses	TKMath	GeomAbs	GeomAbs_Shape	enum	0	keep		7
FoundationClasses	TKMath	GeomAbs	GeomAbs_SurfaceType	enum	0	keep		2
FoundationClasses	TKernel	Message	Message	class	0	drop	R3	1
FoundationClasses	TKernel	Message	Message_Alert	class	0	drop	R3	0
FoundationClasses	TKernel	Message	Message_AlertExtended	class	0	drop	R3	0
FoundationClasses	TKernel	Message	Message_Algorithm	class	0	drop	R3	0
FoundationClasses	TKernel	Message	Message_Attribute	class	0	drop	R3	0
FoundationClasses	TKernel	Message	Message_AttributeMeter	class	0	drop	R3	0
FoundationClasses	TKernel	Message	Message_AttributeObject	class	0	drop	R3	0
FoundationClasses	TKernel	Message	Message_AttributeStream	class	0	drop	R3	0
FoundationClasses	TKernel	Message	Message_CompositeAlerts	class	0	drop	R3	0
FoundationClasses	TKernel	Message	Message_ConsoleColor	enum	0	drop	R3	0
FoundationClasses	TKernel	Message	Message_ExecStatus	class	0	drop	R3	0
FoundationClasses	TKernel	Message	Message_Gravity	enum	0	drop	R3	1
FoundationClasses	TKernel	Message	Message_HArrayOfMsg	alias	0	drop	R3	0
FoundationClasses	TKernel	Message	Message_LazyProgressScope	class	0	drop	R3	0
FoundationClasses	TKernel	Message	Message_Level	class	0	drop	R3	0
FoundationClasses	TKernel	Message	Message_ListIteratorOfListOfMsg	other	0	drop	R3	0
FoundationClasses	TKernel	Message	Message_ListOfAlert	alias	0	drop	R3	0
FoundationClasses	TKernel	Message	Message_ListOfMsg	alias	0	drop	R3	0
FoundationClasses	TKernel	Message	Message_Messenger	class	0	drop	R3	2
FoundationClasses	TKernel	Message	Message_MetricType	enum	0	drop	R3	0
FoundationClasses	TKernel	Message	Message_Msg	class	0	drop	R3	0
FoundationClasses	TKernel	Message	Message_MsgFile	class	0	drop	R3	2
FoundationClasses	TKernel	Message	Message_Printer	class	0	drop	R3	1
FoundationClasses	TKernel	Message	Message_PrinterOStream	class	0	drop	R3	1
FoundationClasses	TKernel	Message	Message_PrinterSystemLog	class	0	drop	R3	0
FoundationClasses	TKernel	Message	Message_PrinterToReport	class	0	drop	R3	0
FoundationClasses	TKernel	Message	Message_ProgressIndicator	class	0	keep	V-PROGRESS	2
FoundationClasses	TKernel	Message	Message_ProgressRange	class	0	keep	V-PROGRESS	8
FoundationClasses	TKernel	Message	Message_ProgressScope	class	0	keep	V-PROGRESS	0
FoundationClasses	TKernel	Message	Message_ProgressSentry	other	1	keep	V-PROGRESS	0
FoundationClasses	TKernel	Message	Message_Report	class	0	drop	R3	0
FoundationClasses	TKernel	Message	Message_SequenceOfPrinters	alias	0	drop	R3	0
FoundationClasses	TKernel	Message	Message_Status	enum	0	drop	R3	0
FoundationClasses	TKernel	Message	Message_StatusType	enum	0	drop	R3	0
FoundationClasses	TKernel	NCollection	NCollection_AccAllocator	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_AliasedArray	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_AlignedAllocator	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_Allocator	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_Array1	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_Array2	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_BaseAllocator	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_BaseList	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_BaseMap	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_BasePointerVector	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_BaseSequence	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_Buffer	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_CellFilter	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_DataMap	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_DefaultHasher	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_DefineAlloc	other	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_DefineHArray1	other	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_DefineHArray2	other	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_DefineHSequence	other	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_DefineHasher	other	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_DoubleMap	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_DynamicArray	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_EBTree	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_HArray1	other	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_HArray2	other	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_HSequence	other	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_Handle	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_HeapAllocator	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_IncAllocator	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_IndexedDataMap	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_IndexedIterator	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_IndexedMap	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_Iterator	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_Lerp	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_List	class	0	drop	R2	2
FoundationClasses	TKernel	NCollection	NCollection_ListNode	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_LocalArray	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_Map	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_Mat3	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_Mat4	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_OccAllocator	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_Sequence	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_Shared	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_SparseArray	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_SparseArrayBase	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_StlIterator	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_String	alias	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_TListIterator	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_TListNode	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_TypeDef	other	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_UBTree	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_UBTreeFiller	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_UtfIterator	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_UtfString	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_Vec2	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_Vec3	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_Vec4	class	0	drop	R2	0
FoundationClasses	TKernel	NCollection	NCollection_Vector	alias	0	drop	R2	1
FoundationClasses	TKernel	NCollection	NCollection_WinHeapAllocator	class	0	drop	R2	0
FoundationClasses	TKernel	OSD	OSD	class	0	drop	R3	1
FoundationClasses	TKernel	OSD	OSD_CachedFileSystem	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_Chronometer	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_Directory	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_DirectoryIterator	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_Disk	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_Environment	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_Error	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_ErrorList	other	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_Exception	class	0	drop	R3	2
FoundationClasses	TKernel	OSD	OSD_Exception_ACCESS_VIOLATION	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_Exception_ARRAY_BOUNDS_EXCEEDED	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_Exception_CTRL_BREAK	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_Exception_ILLEGAL_INSTRUCTION	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_Exception_INT_OVERFLOW	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_Exception_INVALID_DISPOSITION	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_Exception_IN_PAGE_ERROR	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_Exception_NONCONTINUABLE_EXCEPTION	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_Exception_PRIV_INSTRUCTION	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_Exception_STACK_OVERFLOW	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_Exception_STATUS_NO_MEMORY	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_File	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_FileIterator	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_FileNode	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_FileSystem	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_FileSystemSelector	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_FromWhere	enum	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_Function	other	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_Host	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_KindFile	enum	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_LoadMode	enum	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_LocalFileSystem	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_LockType	enum	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_MAllocHook	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_MemInfo	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_OEMType	enum	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_OSDError	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_OpenFile	other	0	drop	R3	2
FoundationClasses	TKernel	OSD	OSD_OpenMode	enum	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_PThread	alias	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_Parallel	class	0	drop	R3	1
FoundationClasses	TKernel	OSD	OSD_Path	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_PerfMeter	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_Process	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_Protection	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_SIGBUS	class	0	drop	R3	1
FoundationClasses	TKernel	OSD	OSD_SIGHUP	class	0	drop	R3	1
FoundationClasses	TKernel	OSD	OSD_SIGILL	class	0	drop	R3	1
FoundationClasses	TKernel	OSD	OSD_SIGINT	class	0	drop	R3	1
FoundationClasses	TKernel	OSD	OSD_SIGKILL	class	0	drop	R3	1
FoundationClasses	TKernel	OSD	OSD_SIGQUIT	class	0	drop	R3	1
FoundationClasses	TKernel	OSD	OSD_SIGSEGV	class	0	drop	R3	1
FoundationClasses	TKernel	OSD	OSD_SIGSYS	class	0	drop	R3	1
FoundationClasses	TKernel	OSD	OSD_SharedLibrary	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_Signal	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_SignalMode	enum	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_SingleProtection	enum	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_StreamBuffer	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_SysType	enum	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_Thread	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_ThreadFunction	alias	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_ThreadPool	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_Timer	class	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_WNT	other	0	drop	R3	0
FoundationClasses	TKernel	OSD	OSD_WhoAmI	enum	0	drop	R3	1
FoundationClasses	TKMath	PLib	PLib	class	0	keep		0
FoundationClasses	TKMath	PLib	PLib_Base	class	0	keep		0
FoundationClasses	TKMath	PLib	PLib_DoubleJacobiPolynomial	class	0	keep		0
FoundationClasses	TKMath	PLib	PLib_HermitJacobi	class	0	keep		0
FoundationClasses	TKMath	PLib	PLib_JacobiPolynomial	class	0	keep		0
FoundationClasses	TKernel	Plugin	Plugin	class	0	drop	R3	0
FoundationClasses	TKernel	Plugin	Plugin_DataMapIteratorOfMapOfFunctions	other	0	drop	R3	0
FoundationClasses	TKernel	Plugin	Plugin_Failure	class	0	drop	R3	0
FoundationClasses	TKernel	Plugin	Plugin_Macro	other	0	drop	R3	0
FoundationClasses	TKernel	Plugin	Plugin_MapOfFunctions	alias	0	drop	R3	0
FoundationClasses	TKMath	Poly	Poly	class	0	keep		0
FoundationClasses	TKMath	Poly	Poly_Array1OfTriangle	alias	0	drop	R1	1
FoundationClasses	TKMath	Poly	Poly_ArrayOfNodes	class	0	drop	R1	0
FoundationClasses	TKMath	Poly	Poly_ArrayOfUVNodes	class	0	drop	R1	0
FoundationClasses	TKMath	Poly	Poly_CoherentLink	class	0	keep		0
FoundationClasses	TKMath	Poly	Poly_CoherentNode	class	0	keep		0
FoundationClasses	TKMath	Poly	Poly_CoherentTriPtr	class	0	keep		0
FoundationClasses	TKMath	Poly	Poly_CoherentTriangle	class	0	keep		0
FoundationClasses	TKMath	Poly	Poly_CoherentTriangulation	class	0	keep		0
FoundationClasses	TKMath	Poly	Poly_Connect	class	0	keep		2
FoundationClasses	TKMath	Poly	Poly_HArray1OfTriangle	other	0	drop	R1	0
FoundationClasses	TKMath	Poly	Poly_ListOfTriangulation	alias	0	drop	R1	0
FoundationClasses	TKMath	Poly	Poly_MakeLoops	class	0	keep		0
FoundationClasses	TKMath	Poly	Poly_MergeNodesTool	class	0	keep		0
FoundationClasses	TKMath	Poly	Poly_MeshPurpose	alias	0	keep		0
FoundationClasses	TKMath	Poly	Poly_Polygon2D	class	0	keep		0
FoundationClasses	TKMath	Poly	Poly_Polygon3D	class	0	keep		9
FoundationClasses	TKMath	Poly	Poly_PolygonOnTriangulation	class	1	keep		3
FoundationClasses	TKMath	Poly	Poly_Triangle	class	0	keep		2
FoundationClasses	TKMath	Poly	Poly_Triangulation	class	1	keep		9
FoundationClasses	TKMath	Poly	Poly_TriangulationParameters	class	0	keep		0
FoundationClasses	TKMath	Precision	Precision	class	0	keep		104
FoundationClasses	TKernel	Quantity	Quantity_Array1OfColor	alias	0	drop	R1	0
FoundationClasses	TKernel	Quantity	Quantity_Color	class	0	keep		3
FoundationClasses	TKernel	Quantity	Quantity_ColorRGBA	class	0	keep		7
FoundationClasses	TKernel	Quantity	Quantity_Date	class	0	keep		0
FoundationClasses	TKernel	Quantity	Quantity_DateDefinitionError	class	0	keep		0
FoundationClasses	TKernel	Quantity	Quantity_HArray1OfColor	other	0	drop	R1	0
FoundationClasses	TKernel	Quantity	Quantity_NameOfColor	enum	0	keep		1
FoundationClasses	TKernel	Quantity	Quantity_Period	class	0	keep		0
FoundationClasses	TKernel	Quantity	Quantity_PeriodDefinitionError	class	0	keep		0
FoundationClasses	TKernel	Quantity	Quantity_TypeOfColor	enum	0	keep		1
FoundationClasses	TKernel	Resource	Resource_ConvertUnicode	other	0	drop	R3	0
FoundationClasses	TKernel	Resource	Resource_DataMapOfAsciiStringAsciiString	alias	0	drop	R3	0
FoundationClasses	TKernel	Resource	Resource_DataMapOfAsciiStringExtendedString	alias	0	drop	R3	0
FoundationClasses	TKernel	Resource	Resource_FormatType	enum	0	drop	R3	2
FoundationClasses	TKernel	Resource	Resource_LexicalCompare	class	0	drop	R3	0
FoundationClasses	TKernel	Resource	Resource_Manager	class	0	drop	R3	0
FoundationClasses	TKernel	Resource	Resource_NoSuchResource	class	0	drop	R3	0
FoundationClasses	TKernel	Resource	Resource_Unicode	class	0	drop	R3	0
FoundationClasses	TKernel	Standard	Standard	class	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_AbortiveTransaction	class	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_ArrayStreamBuffer	class	0	drop	R3	0
FoundationClasses	TKernel	Standard	Standard_Assert	other	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_Atomic	other	0	drop	R3	0
FoundationClasses	TKernel	Standard	Standard_Boolean	alias	0	drop	R3	2
FoundationClasses	TKernel	Standard	Standard_Byte	alias	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_CLocaleSentry	class	0	drop	R3	0
FoundationClasses	TKernel	Standard	Standard_CString	other	0	drop	R3	2
FoundationClasses	TKernel	Standard	Standard_CStringHasher	class	0	drop	R3	0
FoundationClasses	TKernel	Standard	Standard_Character	other	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_Condition	class	0	drop	R3	0
FoundationClasses	TKernel	Standard	Standard_ConstructionError	class	0	drop	R3	6
FoundationClasses	TKernel	Standard	Standard_DefineAlloc	other	0	drop	R3	0
FoundationClasses	TKernel	Standard	Standard_DefineException	other	0	drop	R3	0
FoundationClasses	TKernel	Standard	Standard_DefineHandle	other	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_DimensionError	class	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_DimensionMismatch	class	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_DivideByZero	class	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_DomainError	class	0	drop	R3	2
FoundationClasses	TKernel	Standard	Standard_Dump	class	0	drop	R3	0
FoundationClasses	TKernel	Standard	Standard_ErrorHandler	class	0	drop	R3	2
FoundationClasses	TKernel	Standard	Standard_ExtCharacter	other	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_Failure	class	0	drop	R3	55
FoundationClasses	TKernel	Standard	Standard_GUID	class	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_Handle	other	1	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_HandlerStatus	enum	0	drop	R3	0
FoundationClasses	TKernel	Standard	Standard_HashUtils	other	0	drop	R3	0
FoundationClasses	TKernel	Standard	Standard_IStream	alias	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_ImmutableObject	class	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_Integer	other	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_JmpBuf	alias	0	drop	R3	0
FoundationClasses	TKernel	Standard	Standard_LicenseError	class	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_LicenseNotFound	class	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_MMgrOpt	class	0	drop	R3	0
FoundationClasses	TKernel	Standard	Standard_MMgrRoot	class	0	drop	R3	0
FoundationClasses	TKernel	Standard	Standard_Macro	other	1	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_MemoryUtils	other	0	drop	R3	0
FoundationClasses	TKernel	Standard	Standard_MultiplyDefined	class	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_Mutex	class	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_NegativeValue	class	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_NoMoreObject	class	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_NoSuchObject	class	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_NotImplemented	class	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_NullObject	class	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_NullValue	class	0	drop	R3	2
FoundationClasses	TKernel	Standard	Standard_NumericError	class	0	drop	R3	2
FoundationClasses	TKernel	Standard	Standard_OStream	alias	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_OutOfMemory	class	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_OutOfRange	class	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_Overflow	class	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_PByte	alias	0	drop	R3	0
FoundationClasses	TKernel	Standard	Standard_PCharacter	alias	0	drop	R3	0
FoundationClasses	TKernel	Standard	Standard_PErrorHandler	alias	0	drop	R3	0
FoundationClasses	TKernel	Standard	Standard_PExtCharacter	alias	0	drop	R3	0
FoundationClasses	TKernel	Standard	Standard_Persistent	class	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_PrimitiveTypes	other	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_ProgramError	class	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_RangeError	class	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_ReadBuffer	class	0	drop	R3	0
FoundationClasses	TKernel	Standard	Standard_ReadLineBuffer	class	0	drop	R3	0
FoundationClasses	TKernel	Standard	Standard_Real	other	0	drop	R3	5
FoundationClasses	TKernel	Standard	Standard_SStream	alias	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_ShortReal	other	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_Std	other	0	drop	R3	0
FoundationClasses	TKernel	Standard	Standard_Stream	other	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_ThreadId	alias	0	drop	R3	0
FoundationClasses	TKernel	Standard	Standard_Time	other	0	drop	R3	0
FoundationClasses	TKernel	Standard	Standard_Transient	class	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_Type	class	0	drop	R3	2
FoundationClasses	TKernel	Standard	Standard_TypeDef	other	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_TypeMismatch	class	0	drop	R3	2
FoundationClasses	TKernel	Standard	Standard_UUID	class	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_Underflow	class	0	drop	R3	1
FoundationClasses	TKernel	Standard	Standard_Version	other	0	drop	R3	89
FoundationClasses	TKernel	Standard	Standard_WarningDisableFunctionCast	other	0	drop	R3	0
FoundationClasses	TKernel	Standard	Standard_WarningsDisable	other	0	drop	R3	0
FoundationClasses	TKernel	Standard	Standard_WarningsRestore	other	0	drop	R3	0
FoundationClasses	TKernel	StdFail	StdFail_InfiniteSolutions	class	0	drop	R3	0
FoundationClasses	TKernel	StdFail	StdFail_NotDone	class	0	drop	R3	1
FoundationClasses	TKernel	StdFail	StdFail_Undefined	class	0	drop	R3	0
FoundationClasses	TKernel	StdFail	StdFail_UndefinedDerivative	class	0	drop	R3	0
FoundationClasses	TKernel	StdFail	StdFail_UndefinedValue	class	0	drop	R3	0
FoundationClasses	TKernel	Storage	Storage	class	0	drop	R3	0
FoundationClasses	TKernel	Storage	Storage_ArrayOfCallBack	alias	0	drop	R3	0
FoundationClasses	TKernel	Storage	Storage_ArrayOfSchema	alias	0	drop	R3	0
FoundationClasses	TKernel	Storage	Storage_BaseDriver	class	0	drop	R3	0
